file,reads,writes,imported_by,used_in_presentation,required_for_reproduction,decision
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-12.layout.json,/v4; /3y3cel; /32lszqtc; /sneloj2t; /l87ed8ba; /at47y1kr; /3ex0nuxc; /szqtcj6t; /lkjm1cfa; /ex0nuxc3; /3itgfmlk; /bm58z25k; /m1cfa9w3; /tsvu9kni; /47y1kre1; /bat47y1k; /mp0bi9s3; /tgfmlkjm; /4vmtwra5; /b2hwfyxo; /mhk3q5o7; /udg7adsj; /nyd0z610; /cj6tovah; /54zidony; /upwb2hwf; outputs/use_case_scenario/monte_carlo_evrp_gap_summary_external.csv; /nap4r65w,outputs/use_case_scenario/monte_carlo_evrp_gap_summary_external.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-13.layout.json,/v4; /p1488a; /qpg3ex0n; /xczed8v6; /8v6psfil; /fyxobm58; /qd4vmtwr; /x4nap4r6; /8jqh0fep; /fmlkjm1c; /q1orytsv; /4nap4r65; /t83itgfm; /mhk3q5o7; /b2hwfyxo; /4byhgn29; /twra5gbq; /m58z25kb; /bq1oryts; /47y1kre1; /tsvu9kni; /xkf6dcbu; /4zidonyd; /fepkzupw; /mtwra5gb; /xc3ylc7u; /4r65wjud; /f6dcbulw; /mlkjm1cf; /x0nuxc3y; /4fu18jqh; /ed8v6psf; /7y1kre1w; /wjudg7ad; /p4r65wju; /i5sneloj; /7qpg3ex0; /0bi9s36h; /pwb2hwfy; /itgfmlkj; /7ed8bat4; /nih4byhg; /yxobm58z; /5o7qpg3e; /g3ex0nux; /r65wjudg; /ylc7u54z; /9cvixcze; /gr2p8nqx; /rytsvu9k; /yd0z6103; /svu9knih; /hgn29gr2; /ap4r65wj; /za1gvy90; /s36hcrmh; /hoza1gvy; /a1gvy90j; /zidonyd0; /s72x4nap; /lszqtcj6; /pg3ex0nu; /wval87ed; /7adsji5s; /epkzupwb; /psfil0rq; /w7mp0bi9; /7mp0bi9s; /e1w7mp0b; /l0rqd4vm; /wfyxobm5; /a9w3m94f; /zupwb2hw; /sfil0rqd; /h0fepkzu; /al87ed8b; /z61032ls; /range; /orytsvu9; outputs/use_case_scenario/monte_carlo_evrp_gap_summary_external.csv; /hcrmhk3q,outputs/use_case_scenario/monte_carlo_evrp_gap_summary_external.csv,003_20260712_usage_map.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-14.layout.json,/v4; /unmlw6; /nap4r65w; /cvixczed; /5gbq1ory; /zupwb2hw; /png; /nyd0z610; /cj6tovah; /54zidony; /u9knih4b; /judg7ads; /udg7adsj; /upwb2hwf; /jm1cfa9w; /u18jqh0f; /25kb6xkf; /rqd4vmtw; /kb6xkf6d; /9w3m94fu; /2t83itgf; /re1w7mp0; /kzupwb2h; /9knih4by; /2p8nqxs7; /ra5gbq1o; /xs72x4na; /longitude; /87ed8bat; /fmlkjm1c,figures/03_tokyo_evrp_scenario/evrp_scenario_size_examples_ja.png,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-15.layout.json,/v4; /2e7p5p; /b6xkf6dc; /0rqd4vmt; /tcj6tova; /zed8v6ps; /png; /byhgn29g; /0je9cvix; /t47y1kre; /i9s36hcr; /bulwval8; /j6tovaho; /ulwval87; /1cfa9w3m; /crmhk3q5; /ji5snelo; /uxc3ylc7; /1kre1w7m; /c3ylc7u5; /use_case_scenario/simulation_derived_charging_pathway/11_simulation_derived_pathway_report.md; /jqh0fepk,,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-16.layout.json,/v4; /77gab0; /6dcbulwv; /d4vmtwra; /oj2t83it; /vmtwra5g; /61032lsz; /dsji5sne; /o7qpg3ex; /vahoza1g; /6tovahoz; /c3ylc7u5; /1kre1w7m; /uxc3ylc7; /ji5snelo; /crmhk3q5; /1cfa9w3m; /ulwval87; /j6tovaho; /8nqxs72x; /18jqh0fe; /1032lszq; /cfa9w3m9; /judg7ads; /u9knih4b; /1orytsvu; /c7u54zid; /jm1cfa9w; /u18jqh0f; /5gbq1ory; /cvixczed; /mtwra5gb; /fepkzupw; /4zidonyd; /xkf6dcbu; /mlkjm1cf; /f6dcbulw; /4r65wjud; /xc3ylc7u; /m94fu18j; /fu18jqh0; /vy90je9c; /gr2p8nqx; /9cvixcze; /ylc7u54z; /r65wjudg; /g3ex0nux; /5o7qpg3e,,,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-17.layout.json,/v4; /j01zi3; /90je9cvi; /yd0z6103; /rytsvu9k; /g7adsji5; /9s36hcrm; /y1kre1w7; /rmhk3q5o; /g3ex0nux; /5o7qpg3e; /5gbq1ory; /cvixczed; /nap4r65w; /upwb2hwf; /54zidony; /cj6tovah; /nyd0z610; /udg7adsj; /1032lszq; /cfa9w3m9; /obm58z25; /hwfyxobm; /65wjudg7; /zqtcj6to; /oza1gvy9; /hk3q5o7q; /6xkf6dcb; /zed8v6ps; /orytsvu9; /hcrmhk3q; /72x4nap4; /ih4byhgn; /availability; /p8nqxs72; /0nuxc3yl; /7ed8bat4; /itgfmlkj; /pkzupwb2; /0z61032l; /7qpg3ex0; /i5sneloj; /place; /ahoza1gv; /32lszqtc; /sneloj2t; /l87ed8ba; /at47y1kr; /3ex0nuxc; /szqtcj6t; /lkjm1cfa; outputs/use_case_scenario/simulation_derived_charging_pathway/10_model_boundary_notes.csv; /ex0nuxc3,outputs/use_case_scenario/simulation_derived_charging_pathway/10_model_boundary_notes.csv,003_20260712_usage_map.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-18.layout.json,/v4; /vpt4b1; /je9cvixc; /8z25kb6x; /1gvy90je; /q1orytsv; /fmlkjm1c; /87ed8bat; /xs72x4na; /qd4vmtwr; /fyxobm58; /7mp0bi9s; /e1w7mp0b; /psfil0rq; /w7mp0bi9; /7adsji5s; /epkzupwb; /pg3ex0nu; /wval87ed; /36hcrmhk; /eloj2t83; /mp0bi9s3; /bat47y1k; /4vmtwra5; /tgfmlkjm; /m1cfa9w3; /bm58z25k; /47y1kre1; /tsvu9kni,,,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-01.layout.json,/v4; /acod6z; /7adsji5s; /wval87ed; /pg3ex0nu; /e1w7mp0b; /7mp0bi9s; /w7mp0bi9; /psfil0rq; /ed8bat47; /7u54zido,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-02.layout.json,/v4; /cfob0z; /gn29gr2p; /n29gr2p8; /yhgn29gr; /5wjudg7a; /gbq1oryt; /nuxc3ylc; /y90je9cv; /5sneloj2; /cbulwval; /e9cvixcz; /3q5o7qpg; /wb2hwfyx; /lwval87e; /ex0nuxc3; /3itgfmlk; /w3m94fu1; /loj2t83i; /at47y1kr; /3ex0nuxc; /z25kb6xk; /6hcrmhk3; /d8v6psfi; /onyd0z61; /vahoza1g; /6tovahoz; /dg7adsji; /ovahoza1; /vmtwra5g; /61032lsz,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-03.layout.json,/v4; /whidwn; /7mp0bi9s; /w7mp0bi9; /psfil0rq; /epkzupwb; /7adsji5s; /wval87ed; /pg3ex0nu; /charging; /eloj2t83; /36hcrmhk; /fil0rqd4; /qxs72x4n; /xobm58z2; /83itgfml; /fu18jqh0; /m94fu18j; /x0nuxc3y; /4fu18jqh; /f6dcbulw; /mlkjm1cf; /upwb2hwf; /nap4r65w; /cvixczed; /5gbq1ory; /udg7adsj,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-04.layout.json,/v4; /gdkev9; /kzupwb2h; /re1w7mp0; /2t83itgf; /9w3m94fu; /kb6xkf6d; /application; /rqd4vmtw; /25kb6xkf; /94fu18jq; /kjm1cfa9; /mlkjm1cf; /f6dcbulw; /4r65wjud; /xc3ylc7u; /mtwra5gb; /fepkzupw; /4zidonyd,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-05.layout.json,/v4; /awx3qa; /vmtwra5g; /o7qpg3ex; /dsji5sne; /zqtcj6to; /png; /vy90je9c; /oj2t83it; /d4vmtwra; /6hcrmhk3; /z25kb6xk; /direct\nencoding; /direct; /6dcbulwv; /61032lsz; /code; literature/circuit_resources.csv; scripts/make_presentation_figure_1.py; /PNG,literature/circuit_resources.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-06.layout.json,/v4; /0f10kq; /b2hwfyxo; /4nap4r65; /t83itgfm; /m58z25kb; /bq1oryts; /4byhgn29; /twra5gbq; /m1cfa9w3; /bm58z25k; /val87ed8; /6psfil0r; /dcbulwva; /kre1w7mp; /vixczed8; /2x4nap4r; /donyd0z6; /k3q5o7qp; /vu9knih4; /29gr2p8n; /adsji5sn; /3ylc7u54; /sji5snel; /h4byhgn2; /a5gbq1or; /3m94fu18; /s72x4nap; /lszqtcj6; /a1gvy90j; /zidonyd0; /SRL; /90je9cvi; /QRL; /gfmlkjm1,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-07.layout.json,/v4; /lw6b8g; /a9w3m94f; /h0fepkzu; /sfil0rqd; /mp0bi9s3; /png; /al87ed8b; /hcrmhk3q; /orytsvu9; /zed8v6ps; /6xkf6dcb; /8z25kb6x; /1gvy90je; /qtcj6tov; /je9cvixc; /87ed8bat; /xs72x4na; /q1orytsv; /fmlkjm1c; /8jqh0fep; /x4nap4r6; /hgn29gr2; /svu9knih; /za1gvy90; /ap4r65wj; /hoza1gvy; /s36hcrmh; /zidonyd0; /a1gvy90j; /lszqtcj6; /s72x4nap; /29gr2p8n; /code; scripts/make_qrl_wise_srl_score_table.py; qrl_wise_srl_score_summary.csv; /vu9knih4,qrl_wise_srl_score_summary.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-08.layout.json,/v4; /bsaphc; /vy90je9c; /oj2t83it; /d4vmtwra; /zupwb2hw; /png; /vmtwra5g; /o7qpg3ex; /dsji5sne; /6tovahoz; /vahoza1g; /7qpg3ex0; /i5sneloj; /pwb2hwfy; /0bi9s36h; /7y1kre1w; /ed8v6psf; /p4r65wju; /wjudg7ad; /72x4nap4; /ih4byhgn; /code; scripts/make_midterm_presentation_artifacts.py; evrp_benchmark_requirement_table.csv; /mtwra5gb,evrp_benchmark_requirement_table.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-09.layout.json,/v4; /qa28xc; /x4nap4r6; /qd4vmtwr; /fyxobm58; /8v6psfil; /xczed8v6; /qpg3ex0n; /fa9w3m94; /8z25kb6x; /\nstage; /1gvy90je; /pg3ex0nu; /wval87ed; /7adsji5s; /epkzupwb; /psfil0rq; /w7mp0bi9; /7mp0bi9s; /e1w7mp0b; /l0rqd4vm; /wfyxobm5; /svu9knih; /hgn29gr2; /ap4r65wj; /za1gvy90; /s36hcrmh; /hoza1gvy; /a1gvy90j; /zidonyd0; /s72x4nap; /lszqtcj6; /nih4byhg; /yxobm58z; /5o7qpg3e; /g3ex0nux; /r65wjudg; /ylc7u54z; /9cvixcze; figure_1_presentation_plot_data.csv; /gr2p8nqx; /rytsvu9k; /yd0z6103; /ed8v6psf; tokyo_evrp_scenario_design.csv; /7y1kre1w; /wjudg7ad; /p4r65wju; /i5sneloj; monte_carlo_evrp_gap_summary_external.csv; /7qpg3ex0; /0bi9s36h; /pwb2hwfy; /itgfmlkj; /7ed8bat4; /xkf6dcbu,figure_1_presentation_plot_data.csv; tokyo_evrp_scenario_design.csv; monte_carlo_evrp_gap_summary_external.csv; simulation_derived_charging_pathway_ja.png,003_20260712_usage_map.csv,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-10.layout.json,/v4; /wfoo7t; /2lszqtcj; /d8bat47y; /knih4byh; /vu9knih4; /29gr2p8n; /d0z61032; /kf6dcbul; /vixczed8; /2x4nap4r; /gfmlkjm1; /90je9cvi; /yd0z6103; /rytsvu9k; /g7adsji5; /9s36hcrm; /y1kre1w7; /rmhk3q5o; /SRL; /g3ex0nux; /5o7qpg3e; /p0bi9s36; /0fepkzup; /bulwval8; /i9s36hcr; /tovahoza; /032lszqt; /bi9s36hc; /ixczed8v; /tcj6tova; /0rqd4vmt; /at47y1kr; /3ex0nuxc; /szqtcj6t; /lkjm1cfa; /ahoza1gv; /32lszqtc; /sneloj2t; /l87ed8ba; /e9cvixcz; /3q5o7qpg; /judg7ads; /u9knih4b; /1032lszq; /cfa9w3m9; /jm1cfa9w; /u18jqh0f; /1orytsvu; /c7u54zid; /nap4r65w; /upwb2hwf; /4r65wjud; /xc3ylc7u; /mlkjm1cf; /f6dcbulw; /4zidonyd; /xkf6dcbu; /mtwra5gb; /fepkzupw; /83itgfml; /xobm58z2,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-11.layout.json,/v4; /6bya2l; /y90je9cv; /5wjudg7a; /gbq1oryt; /n29gr2p8; /yhgn29gr; /58z25kb6; /gn29gr2p; /neloj2t8; /ytsvu9kn; /83itgfml; /xobm58z2; /qxs72x4n; /fil0rqd4; /4fu18jqh; /x0nuxc3y; /m94fu18j; /fu18jqh0; /4r65wjud; /xc3ylc7u; /x4nap4r6; /8jqh0fep; /fyxobm58; /qd4vmtwr; /xczed8v6; /8v6psfil; /fa9w3m94; /qpg3ex0n; /1gvy90je; /8z25kb6x; /2hwfyxob; /r2p8nqxs; /kjm1cfa9; /94fu18jq; /2p8nqxs7; /ra5gbq1o; /gvy90je9; /9gr2p8nq; /2t83itgf; /re1w7mp0; /z25kb6xk; /6hcrmhk3; /d8v6psfi; /onyd0z61; /vahoza1g; /6tovahoz; /dg7adsji; /ovahoza1; /vmtwra5g; /61032lsz; /cbulwval; /5sneloj2; /u54zidon; /nqxs72x4; /czed8v6p; /h; /5kb6xkf6; /code; route proxy from make_evrp_feasibility_sensitivity_analysis.py,,003_20260712_usage_map.csv,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-12.layout.json,/v4; /3e6bh1; /r65wjudg; /gr2p8nqx; /9cvixcze; /yxobm58z; /nih4byhg; /g3ex0nux; /5o7qpg3e; /y1kre1w7; /rmhk3q5o; /fa9w3m94; /qpg3ex0n; /xczed8v6; /8v6psfil; /fyxobm58; /qd4vmtwr; /x4nap4r6; /8jqh0fep; /fmlkjm1c; /q1orytsv; /g7adsji5; /9s36hcrm; /yd0z6103; /code; feasibility_results_by_seed.csv; scripts/make_monte_carlo_evrp_visualizations.py; /rytsvu9k,feasibility_results_by_seed.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-13.layout.json,/v4; /gu0hli; /32lszqtc; /sneloj2t; /l87ed8ba; /at47y1kr; /3ex0nuxc; /szqtcj6t; /lkjm1cfa; /ex0nuxc3; /3itgfmlk; /bm58z25k; /m1cfa9w3; /tsvu9kni; /47y1kre1; /bat47y1k; /mp0bi9s3; /tgfmlkjm; /4vmtwra5; /b2hwfyxo; /mhk3q5o7; /udg7adsj; /nyd0z610; /cj6tovah; /54zidony; /upwb2hwf; /nap4r65w; /cvixczed; /5gbq1ory; /u18jqh0f; /jm1cfa9w; /9knih4by; /kzupwb2h; /re1w7mp0; /2t83itgf; /9w3m94fu; /kb6xkf6d; /rqd4vmtw; /25kb6xkf; /94fu18jq; /kjm1cfa9; /87ed8bat; /xs72x4na; /q1orytsv; /fmlkjm1c; /8z25kb6x; /1gvy90je; /qtcj6tov; /je9cvixc; /8v6psfil; /xczed8v6; /neloj2t8; /ytsvu9kn; /5kb6xkf6; /czed8v6p; /nqxs72x4; /u54zidon; /5sneloj2; /cbulwval; /nuxc3ylc; /y90je9cv; /2lszqtcj; /v6psfil0; /knih4byh; /d8bat47y; /29gr2p8n; /vu9knih4; /kf6dcbul; /d0z61032; /2x4nap4r; /vixczed8; /hoza1gvy; /s36hcrmh; /zidonyd0; /a1gvy90j; /hgn29gr2; /svu9knih; /za1gvy90; Values from monte_carlo_evrp_gap_summary_external.csv; /ap4r65wj,Values from monte_carlo_evrp_gap_summary_external.csv,003_20260712_usage_map.csv,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-14.layout.json,/v4; /bd7pvc; /g3ex0nux; /nih4byhg; /yxobm58z; /wval87ed; /png; /gr2p8nqx; /r65wjudg; /ylc7u54z; /90je9cvi; /gfmlkjm1; /65wjudg7; /zqtcj6to; /obm58z25; /hwfyxobm; /6xkf6dcb; /zed8v6ps; /oza1gvy9; /hk3q5o7q; /al87ed8b; /z61032ls; /bi9s36hc; /ixczed8v; /tovahoza; /032lszqt; /bulwval8; /i9s36hcr; /p0bi9s36; /0fepkzup; /byhgn29g; /idonyd0z; /wb2hwfyx; /longitude; /lwval87e; /code; scripts/make_evrp_scenario_story_visuals.py; /e9cvixcz,,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-15.layout.json,/v4; /vg79c4; /qpg3ex0n; /xczed8v6; /8v6psfil; /fyxobm58; /qd4vmtwr; /x4nap4r6; /8jqh0fep; /fmlkjm1c; /q1orytsv; /4nap4r65; /t83itgfm; /mhk3q5o7; /b2hwfyxo; /4byhgn29; /twra5gbq; /m58z25kb; /bq1oryts; /47y1kre1; /tsvu9kni; /xkf6dcbu; /4zidonyd; /fepkzupw; /mtwra5gb; /xc3ylc7u; /4r65wjud; /f6dcbulw; /mlkjm1cf; /x0nuxc3y; /4fu18jqh; /ed8v6psf; /7y1kre1w; /wjudg7ad; /p4r65wju; /travel; /energy; /i5sneloj; /7qpg3ex0; /0bi9s36h; /pwb2hwfy; /itgfmlkj; /7ed8bat4; /nih4byhg; /code; route_results.csv; scripts/make_simulation_derived_charging_pathway.py; /edge; /yxobm58z,route_results.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-16.layout.json,/v4; /tn05gz; /uxc3ylc7; /1kre1w7m; /c3ylc7u5; /j6tovaho; /ulwval87; /1cfa9w3m; /crmhk3q5; /j2t83itg; /qh0fepkz; /s36hcrmh; /hoza1gvy; /a1gvy90j; /zidonyd0; /svu9knih; /hgn29gr2; /ap4r65wj; /za1gvy90; /sji5snel; /h4byhgn2; /psfil0rq; /w7mp0bi9; /7mp0bi9s; /e1w7mp0b; /pg3ex0nu; /wval87ed; /7adsji5s; /epkzupwb; /lc7u54zi; /wra5gbq1; /al87ed8b; /z61032ls; /orytsvu9; /hcrmhk3q; /a9w3m94f; /zupwb2hw; /sfil0rqd; /h0fepkzu; /65wjudg7; /zqtcj6to; /fmlkjm1c; /q1orytsv; /xs72x4na; /87ed8bat; /je9cvixc; /qtcj6tov; /1gvy90je; /8z25kb6x; /fa9w3m94; /qpg3ex0n; /kzupwb2h; /9knih4by; /2t83itgf; /re1w7mp0; /kb6xkf6d; /9w3m94fu,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-17.layout.json,/v4; /zsu8mr; /loj2t83i; /ex0nuxc3; /3itgfmlk; /wb2hwfyx; /lwval87e; /e9cvixcz; /3q5o7qpg; /sneloj2t; /l87ed8ba; /5kb6xkf6; /czed8v6p; /neloj2t8; /ytsvu9kn; /5sneloj2; /cbulwval; /nqxs72x4; /u54zidon; /5wjudg7a; /gbq1oryt; /cj6tovah; /54zidony; /udg7adsj; /nyd0z610; /cvixczed; /5gbq1ory; /upwb2hwf; /nap4r65w; /c7u54zid; /1orytsvu; /rqd4vmtw; /25kb6xkf; /availability; /9w3m94fu; /kb6xkf6d; /re1w7mp0; /2t83itgf; /9knih4by; /kzupwb2h; /ra5gbq1o; /2p8nqxs7; /place; /il0rqd4v; /b6xkf6dc; /0rqd4vmt; /tcj6tova; /idonyd0z; /byhgn29g; /0je9cvix; /t47y1kre; /slide_revision/unresolved_sources.md; /i9s36hcr,,003_20260712_usage_map.csv,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-18.layout.json,/v4; /vzodra; /83itgfml; /fil0rqd4; /qxs72x4n; /x0nuxc3y; /4fu18jqh; /fu18jqh0; /m94fu18j; /xc3ylc7u; /4r65wjud; /ap4r65wj; /za1gvy90; /svu9knih; /hgn29gr2; /a1gvy90j; /zidonyd0; /s36hcrmh; /hoza1gvy; /a5gbq1or; /3m94fu18; /vixczed8; /2x4nap4r; /donyd0z6; /k3q5o7qp; /val87ed8; /6psfil0r; /dcbulwva; /kre1w7mp,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-19.layout.json,/v4; /3r2sus; /0nuxc3yl; /72x4nap4; /ih4byhgn; /pkzupwb2; /0z61032l; /visual; /7ed8bat4; /itgfmlkj; /pwb2hwfy; /0bi9s36h; /u18jqh0f; /jm1cfa9w; literature/circuit_resources.csv; make_presentation_figure_1.py; /PNG; /c7u54zid; /1orytsvu; /SRL; /u9knih4b; /judg7ads; make_qrl_wise_srl_score_table.py; qrl_wise_srl_score_summary.csv; /cfa9w3m9; /1032lszq; /udg7adsj; /nyd0z610; make_midterm_presentation_artifacts.py; /fu18jqh0; /m94fu18j; /x0nuxc3y; /4fu18jqh; /OCM/MLIT; make_tokyo_evrp_scenario_inputs.py; /fil0rqd4; /qxs72x4n; /xobm58z2; /83itgfml; feasibility_results_by_seed.csv; make_monte_carlo_evrp_visualizations.py; /fepkzupw; /mtwra5gb; /p8nqxs72; route_results.csv; make_simulation_derived_charging_pathway.py; /slide_revision/citation_audit.md,literature/circuit_resources.csv; qrl_wise_srl_score_summary.csv; feasibility_results_by_seed.csv; route_results.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-20.layout.json,/v4; /2miabf; /neloj2t8; /czed8v6p; /5kb6xkf6; /u54zidon; /nqxs72x4; /cbulwval; /5sneloj2; /y90je9cv; /nuxc3ylc; /36hcrmhk; /eloj2t83; /h; /lc7u54zi; /wra5gbq1; /7u54zido; /ed8bat47; /l0rqd4vm; /wfyxobm5; /7mp0bi9s; /e1w7mp0b; /qxs72x4n; /fil0rqd4; /83itgfml; /xobm58z2; /m94fu18j; /fu18jqh0; /4fu18jqh; /x0nuxc3y; /mlkjm1cf; /f6dcbulw; /54zidony; /cj6tovah; /nyd0z610; /udg7adsj; /5gbq1ory; Formulas inspected in make_evrp_feasibility_sensitivity_analysis.py and make_monte_carlo_evrp_visualizations.py; /cvixczed,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/outputs/slide_revision/rendered_slides/slide-21.layout.json,/v4; /s4a54x; /lkjm1cfa; /at47y1kr; /3ex0nuxc; /sneloj2t; /l87ed8ba; /ahoza1gv; /32lszqtc; /wb2hwfyx; /lwval87e; /hoza1gvy; /s36hcrmh; /zidonyd0; /a1gvy90j; /hgn29gr2; /svu9knih; /za1gvy90; /ap4r65wj; /h4byhgn2; /sji5snel; /87ed8bat; /xs72x4na; /availability; /q1orytsv; /fmlkjm1c; /P31; /8z25kb6x; /1gvy90je; /qtcj6tov; /je9cvixc; /8v6psfil; /xczed8v6; /neloj2t8; /ytsvu9kn; /5kb6xkf6; /czed8v6p; /nqxs72x4; /u54zidon; /5sneloj2; /cbulwval; /nuxc3ylc; /y90je9cv; /official; /udg7adsj; /nyd0z610; /cj6tovah; /54zidony; /upwb2hwf; /nap4r65w; /cvixczed; /slide_revision/citation_audit.md; /5gbq1ory,,003_20260712_usage_map.csv,pending exact asset match,likely,quarantine
