base_route_proxy_id,customer_configuration_id,customer_count,vehicle_count,seed,route_index,depot_candidate_id,eligible_depot_candidate_count,selected_depot_count,customer_count_on_route,haversine_distance_km,road_adjusted_distance_km,network_distance_km,route_proxy_distance_km,route_total_demand_kg,service_time_total_min,route_generation_method,route_proxy_limitation
C025_V01_S001_R01,C025_S001,25,1,1,1,DEP_022,440,1,25,143.96244234921434,179.95305293651793,,179.95305293651793,464.0,254.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S061_R03,C050_S061,50,3,61,3,DEP_438,440,1,11,70.08912110599121,87.61140138248902,,87.61140138248902,177.0,98.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S061_R01,C050_S061,50,5,61,1,DEP_438,440,1,9,55.42000461945271,69.27500577431589,,69.27500577431589,145.0,76.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S061_R02,C050_S061,50,5,61,2,DEP_438,440,1,8,99.86369046755453,124.82961308444317,,124.82961308444317,156.0,82.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S061_R03,C050_S061,50,5,61,3,DEP_438,440,1,19,56.27608886201735,70.3451110775217,,70.3451110775217,390.0,202.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S061_R04,C050_S061,50,5,61,4,DEP_438,440,1,6,48.47799515558769,60.59749394448461,,60.59749394448461,112.0,57.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S061_R05,C050_S061,50,5,61,5,DEP_438,440,1,8,43.2428925300829,54.05361566260362,,54.05361566260362,137.0,84.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V01_S062_R01,C050_S062,50,1,62,1,DEP_438,440,1,50,241.2015531522638,301.50194144032974,,301.50194144032974,925.0,496.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S062_R01,C050_S062,50,3,62,1,DEP_438,440,1,23,82.7874474267941,103.48430928349262,,103.48430928349262,429.0,230.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S062_R02,C050_S062,50,3,62,2,DEP_438,440,1,18,75.87650043496303,94.84562554370379,,94.84562554370379,297.0,186.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S062_R03,C050_S062,50,3,62,3,DEP_438,440,1,9,107.27179321237611,134.08974151547014,,134.08974151547014,199.0,80.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S062_R01,C050_S062,50,5,62,1,DEP_438,440,1,11,49.5696810069298,61.962101258662244,,61.962101258662244,199.0,107.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S062_R02,C050_S062,50,5,62,2,DEP_438,440,1,8,73.30730463615673,91.63413079519592,,91.63413079519592,175.0,74.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S062_R03,C050_S062,50,5,62,3,DEP_438,440,1,13,60.4539453879994,75.56743173499925,,75.56743173499925,213.0,137.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S062_R04,C050_S062,50,5,62,4,DEP_438,440,1,16,44.508108948416165,55.63513618552021,,55.63513618552021,295.0,165.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S062_R05,C050_S062,50,5,62,5,DEP_438,440,1,2,75.09372391360496,93.8671548920062,,93.8671548920062,43.0,13.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V01_S063_R01,C050_S063,50,1,63,1,DEP_022,440,1,50,202.321321782881,252.90165222860125,,252.90165222860125,861.0,491.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S063_R01,C050_S063,50,3,63,1,DEP_022,440,1,16,78.51442916108141,98.14303645135176,,98.14303645135176,226.0,169.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S063_R02,C050_S063,50,3,63,2,DEP_022,440,1,12,79.02453197280474,98.78066496600593,,98.78066496600593,254.0,104.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S063_R03,C050_S063,50,3,63,3,DEP_022,440,1,22,102.61386657392461,128.26733321740576,,128.26733321740576,381.0,218.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S063_R01,C050_S063,50,5,63,1,DEP_022,440,1,11,80.52758767415037,100.65948459268796,,100.65948459268796,247.0,95.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S063_R02,C050_S063,50,5,63,2,DEP_022,440,1,11,59.55955942271404,74.44944927839255,,74.44944927839255,183.0,119.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S063_R03,C050_S063,50,5,63,3,DEP_022,440,1,7,34.5445033926639,43.18062924082987,,43.18062924082987,121.0,63.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S063_R04,C050_S063,50,5,63,4,DEP_022,440,1,12,51.179664721222764,63.974580901528455,,63.974580901528455,183.0,126.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S063_R05,C050_S063,50,5,63,5,DEP_022,440,1,9,61.86722779507373,77.33403474384217,,77.33403474384217,127.0,88.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V01_S064_R01,C050_S064,50,1,64,1,DEP_022,440,1,50,293.7828419884704,367.228552485588,,367.228552485588,892.0,483.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S064_R01,C050_S064,50,3,64,1,DEP_022,440,1,20,92.86824900726853,116.08531125908567,,116.08531125908567,348.0,202.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S064_R02,C050_S064,50,3,64,2,DEP_022,440,1,18,136.8728458295257,171.0910572869071,,171.0910572869071,305.0,171.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S064_R03,C050_S064,50,3,64,3,DEP_022,440,1,12,79.72852264104446,99.66065330130559,,99.66065330130559,239.0,110.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S064_R01,C050_S064,50,5,64,1,DEP_022,440,1,12,79.72852264104446,99.66065330130559,,99.66065330130559,239.0,110.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S064_R02,C050_S064,50,5,64,2,DEP_022,440,1,6,56.71587202698272,70.8948400337284,,70.8948400337284,91.0,59.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S064_R03,C050_S064,50,5,64,3,DEP_022,440,1,18,79.86979819413443,99.83724774266804,,99.83724774266804,307.0,179.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S064_R04,C050_S064,50,5,64,4,DEP_022,440,1,7,53.995888440291615,67.49486055036452,,67.49486055036452,116.0,60.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S064_R05,C050_S064,50,5,64,5,DEP_022,440,1,7,90.06392120626722,112.57990150783402,,112.57990150783402,139.0,75.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V01_S065_R01,C050_S065,50,1,65,1,DEP_438,440,1,50,266.1849859503599,332.73123243794987,,332.73123243794987,932.0,546.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S065_R01,C050_S065,50,3,65,1,DEP_438,440,1,10,56.96746406209,71.2093300776125,,71.2093300776125,197.0,119.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S065_R02,C050_S065,50,3,65,2,DEP_438,440,1,11,124.38417936351985,155.4802242043998,,155.4802242043998,176.0,113.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S065_R03,C050_S065,50,3,65,3,DEP_438,440,1,29,96.92249051728076,121.15311314660096,,121.15311314660096,559.0,314.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S065_R01,C050_S065,50,5,65,1,DEP_438,440,1,14,36.91761057933216,46.14701322416521,,46.14701322416521,255.0,153.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S065_R02,C050_S065,50,5,65,2,DEP_438,440,1,9,117.86954091117502,147.33692613896878,,147.33692613896878,133.0,95.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S065_R03,C050_S065,50,5,65,3,DEP_438,440,1,12,48.65944969296117,60.82431211620146,,60.82431211620146,256.0,127.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S065_R04,C050_S065,50,5,65,4,DEP_438,440,1,10,56.96746406209,71.2093300776125,,71.2093300776125,197.0,119.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S065_R05,C050_S065,50,5,65,5,DEP_438,440,1,5,39.466832730001684,49.3335409125021,,49.3335409125021,91.0,52.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V01_S066_R01,C050_S066,50,1,66,1,DEP_022,440,1,50,229.83227774612678,287.2903471826585,,287.2903471826585,860.0,502.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S066_R01,C050_S066,50,3,66,1,DEP_022,440,1,9,63.68041274121699,79.60051592652124,,79.60051592652124,121.0,98.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S066_R02,C050_S066,50,3,66,2,DEP_022,440,1,11,87.90553238885647,109.8819154860706,,109.8819154860706,204.0,107.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S066_R03,C050_S066,50,3,66,3,DEP_022,440,1,30,113.59850725578477,141.99813406973095,,141.99813406973095,535.0,297.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S066_R01,C050_S066,50,5,66,1,DEP_022,440,1,14,52.60360200989937,65.75450251237422,,65.75450251237422,271.0,131.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S066_R02,C050_S066,50,5,66,2,DEP_022,440,1,10,94.5272461378115,118.15905767226438,,118.15905767226438,188.0,97.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S066_R03,C050_S066,50,5,66,3,DEP_022,440,1,9,63.68041274121699,79.60051592652124,,79.60051592652124,121.0,98.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S066_R04,C050_S066,50,5,66,4,DEP_022,440,1,13,50.27646057127128,62.8455757140891,,62.8455757140891,217.0,132.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S066_R05,C050_S066,50,5,66,5,DEP_022,440,1,4,33.84834668508547,42.31043335635683,,42.31043335635683,63.0,44.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V01_S067_R01,C050_S067,50,1,67,1,DEP_022,440,1,50,246.5163181910878,308.14539773885974,,308.14539773885974,876.0,504.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S067_R01,C050_S067,50,3,67,1,DEP_022,440,1,10,94.23584173224086,117.79480216530106,,117.79480216530106,184.0,108.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S067_R02,C050_S067,50,3,67,2,DEP_022,440,1,15,104.7376262847751,130.9220328559689,,130.9220328559689,270.0,152.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S067_R03,C050_S067,50,3,67,3,DEP_022,440,1,25,74.7809996825027,93.47624960312837,,93.47624960312837,422.0,244.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S067_R01,C050_S067,50,5,67,1,DEP_022,440,1,14,61.49740866209135,76.8717608276142,,76.8717608276142,262.0,143.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S067_R02,C050_S067,50,5,67,2,DEP_022,440,1,7,79.92095481770326,99.90119352212908,,99.90119352212908,101.0,78.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S067_R03,C050_S067,50,5,67,3,DEP_022,440,1,16,58.29156635257689,72.86445794072111,,72.86445794072111,266.0,155.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S067_R04,C050_S067,50,5,67,4,DEP_022,440,1,3,43.865281230227474,54.831601537784344,,54.831601537784344,83.0,30.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S067_R05,C050_S067,50,5,67,5,DEP_022,440,1,10,75.9216451421,94.90205642762501,,94.90205642762501,164.0,98.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V01_S068_R01,C050_S068,50,1,68,1,DEP_438,440,1,50,311.30867768050905,389.1358471006363,,389.1358471006363,848.0,511.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S068_R01,C050_S068,50,3,68,1,DEP_438,440,1,14,140.24761394072138,175.30951742590173,,175.30951742590173,237.0,141.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S068_R02,C050_S068,50,3,68,2,DEP_438,440,1,20,95.60329041936764,119.50411302420954,,119.50411302420954,342.0,213.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V03_S068_R03,C050_S068,50,3,68,3,DEP_438,440,1,16,64.23429070467029,80.29286338083786,,80.29286338083786,269.0,157.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S068_R01,C050_S068,50,5,68,1,DEP_438,440,1,8,37.787796936905835,47.234746171132294,,47.234746171132294,142.0,85.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S068_R02,C050_S068,50,5,68,2,DEP_438,440,1,11,137.50646638785565,171.88308298481957,,171.88308298481957,190.0,117.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S068_R03,C050_S068,50,5,68,3,DEP_438,440,1,10,58.40944158759115,73.01180198448893,,73.01180198448893,166.0,93.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C050_V05_S068_R04,C050_S068,50,5,68,4,DEP_438,440,1,12,55.05318953530622,68.81648691913277,,68.81648691913277,214.0,136.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
