name,file,schema,data_type,semantic_meaning,unit,provenance,cardinality,non_null_distinct,null_count,null_rate,uniqueness,current_use
payload_classification,reproducibility/outputs/traffic_simulation/demand/evrp_r10_ev/20260909_r10_ev_fixture_n10_soc_full_v2/vehicle_definition.csv,vehicle_id;vehicle_class;fleet_size;fleet_size_classification;fleet_size_assumption_reason;payload_capacity_kg;payload_classification;payload_source;payload_unit;battery_capacity_kwh;battery_classification;battery_source;battery_unit;operational_available_energy_kwh;operational_available_energy_classification;operational_available_energy_transformation;energy_consumption_kwh_per_km;energy_classification;energy_source;energy_unit;energy_formula;catalog_range_km;catalog_range_classification;initial_soc;initial_soc_classification;minimum_soc;minimum_soc_classification;soc_unit;soc_assumption_reason;final_soc_requirement_enabled;final_soc_requirement;depot_return_minimum_soc_applies;soc_constraint_semantics;maximum_operating_time_enabled;maximum_operating_time_min;vehicle_access_classification;vehicle_access_source;vehicle_access_reason;fixture_n;is_production_problem_size,CSV UTF-8 text; logical=string,source classification label; does not upgrade synthetic input to observation,category,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
payload_source,reproducibility/outputs/traffic_simulation/demand/evrp_r10_ev/20260909_r10_ev_fixture_n10_soc_full_v2/vehicle_definition.csv,vehicle_id;vehicle_class;fleet_size;fleet_size_classification;fleet_size_assumption_reason;payload_capacity_kg;payload_classification;payload_source;payload_unit;battery_capacity_kwh;battery_classification;battery_source;battery_unit;operational_available_energy_kwh;operational_available_energy_classification;operational_available_energy_transformation;energy_consumption_kwh_per_km;energy_classification;energy_source;energy_unit;energy_formula;catalog_range_km;catalog_range_classification;initial_soc;initial_soc_classification;minimum_soc;minimum_soc_classification;soc_unit;soc_assumption_reason;final_soc_requirement_enabled;final_soc_requirement;depot_return_minimum_soc_applies;soc_constraint_semantics;maximum_operating_time_enabled;maximum_operating_time_min;vehicle_access_classification;vehicle_access_source;vehicle_access_reason;fixture_n;is_production_problem_size,CSV UTF-8 text; logical=string,source metadata / reference / state; retain verbatim,metadata,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
payload_unit,reproducibility/outputs/traffic_simulation/demand/evrp_r10_ev/20260909_r10_ev_fixture_n10_soc_full_v2/vehicle_definition.csv,vehicle_id;vehicle_class;fleet_size;fleet_size_classification;fleet_size_assumption_reason;payload_capacity_kg;payload_classification;payload_source;payload_unit;battery_capacity_kwh;battery_classification;battery_source;battery_unit;operational_available_energy_kwh;operational_available_energy_classification;operational_available_energy_transformation;energy_consumption_kwh_per_km;energy_classification;energy_source;energy_unit;energy_formula;catalog_range_km;catalog_range_classification;initial_soc;initial_soc_classification;minimum_soc;minimum_soc_classification;soc_unit;soc_assumption_reason;final_soc_requirement_enabled;final_soc_requirement;depot_return_minimum_soc_applies;soc_constraint_semantics;maximum_operating_time_enabled;maximum_operating_time_min;vehicle_access_classification;vehicle_access_source;vehicle_access_reason;fixture_n;is_production_problem_size,CSV UTF-8 text; logical=string,source column payload_unit; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
battery_capacity_kwh,reproducibility/outputs/traffic_simulation/demand/evrp_r10_ev/20260909_r10_ev_fixture_n10_soc_full_v2/vehicle_definition.csv,vehicle_id;vehicle_class;fleet_size;fleet_size_classification;fleet_size_assumption_reason;payload_capacity_kg;payload_classification;payload_source;payload_unit;battery_capacity_kwh;battery_classification;battery_source;battery_unit;operational_available_energy_kwh;operational_available_energy_classification;operational_available_energy_transformation;energy_consumption_kwh_per_km;energy_classification;energy_source;energy_unit;energy_formula;catalog_range_km;catalog_range_classification;initial_soc;initial_soc_classification;minimum_soc;minimum_soc_classification;soc_unit;soc_assumption_reason;final_soc_requirement_enabled;final_soc_requirement;depot_return_minimum_soc_applies;soc_constraint_semantics;maximum_operating_time_enabled;maximum_operating_time_min;vehicle_access_classification;vehicle_access_source;vehicle_access_reason;fixture_n;is_production_problem_size,CSV UTF-8 text; logical=integer,source column battery_capacity_kwh; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
battery_classification,reproducibility/outputs/traffic_simulation/demand/evrp_r10_ev/20260909_r10_ev_fixture_n10_soc_full_v2/vehicle_definition.csv,vehicle_id;vehicle_class;fleet_size;fleet_size_classification;fleet_size_assumption_reason;payload_capacity_kg;payload_classification;payload_source;payload_unit;battery_capacity_kwh;battery_classification;battery_source;battery_unit;operational_available_energy_kwh;operational_available_energy_classification;operational_available_energy_transformation;energy_consumption_kwh_per_km;energy_classification;energy_source;energy_unit;energy_formula;catalog_range_km;catalog_range_classification;initial_soc;initial_soc_classification;minimum_soc;minimum_soc_classification;soc_unit;soc_assumption_reason;final_soc_requirement_enabled;final_soc_requirement;depot_return_minimum_soc_applies;soc_constraint_semantics;maximum_operating_time_enabled;maximum_operating_time_min;vehicle_access_classification;vehicle_access_source;vehicle_access_reason;fixture_n;is_production_problem_size,CSV UTF-8 text; logical=string,source classification label; does not upgrade synthetic input to observation,category,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
battery_source,reproducibility/outputs/traffic_simulation/demand/evrp_r10_ev/20260909_r10_ev_fixture_n10_soc_full_v2/vehicle_definition.csv,vehicle_id;vehicle_class;fleet_size;fleet_size_classification;fleet_size_assumption_reason;payload_capacity_kg;payload_classification;payload_source;payload_unit;battery_capacity_kwh;battery_classification;battery_source;battery_unit;operational_available_energy_kwh;operational_available_energy_classification;operational_available_energy_transformation;energy_consumption_kwh_per_km;energy_classification;energy_source;energy_unit;energy_formula;catalog_range_km;catalog_range_classification;initial_soc;initial_soc_classification;minimum_soc;minimum_soc_classification;soc_unit;soc_assumption_reason;final_soc_requirement_enabled;final_soc_requirement;depot_return_minimum_soc_applies;soc_constraint_semantics;maximum_operating_time_enabled;maximum_operating_time_min;vehicle_access_classification;vehicle_access_source;vehicle_access_reason;fixture_n;is_production_problem_size,CSV UTF-8 text; logical=string,source metadata / reference / state; retain verbatim,metadata,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
battery_unit,reproducibility/outputs/traffic_simulation/demand/evrp_r10_ev/20260909_r10_ev_fixture_n10_soc_full_v2/vehicle_definition.csv,vehicle_id;vehicle_class;fleet_size;fleet_size_classification;fleet_size_assumption_reason;payload_capacity_kg;payload_classification;payload_source;payload_unit;battery_capacity_kwh;battery_classification;battery_source;battery_unit;operational_available_energy_kwh;operational_available_energy_classification;operational_available_energy_transformation;energy_consumption_kwh_per_km;energy_classification;energy_source;energy_unit;energy_formula;catalog_range_km;catalog_range_classification;initial_soc;initial_soc_classification;minimum_soc;minimum_soc_classification;soc_unit;soc_assumption_reason;final_soc_requirement_enabled;final_soc_requirement;depot_return_minimum_soc_applies;soc_constraint_semantics;maximum_operating_time_enabled;maximum_operating_time_min;vehicle_access_classification;vehicle_access_source;vehicle_access_reason;fixture_n;is_production_problem_size,CSV UTF-8 text; logical=string,source column battery_unit; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
operational_available_energy_kwh,reproducibility/outputs/traffic_simulation/demand/evrp_r10_ev/20260909_r10_ev_fixture_n10_soc_full_v2/vehicle_definition.csv,vehicle_id;vehicle_class;fleet_size;fleet_size_classification;fleet_size_assumption_reason;payload_capacity_kg;payload_classification;payload_source;payload_unit;battery_capacity_kwh;battery_classification;battery_source;battery_unit;operational_available_energy_kwh;operational_available_energy_classification;operational_available_energy_transformation;energy_consumption_kwh_per_km;energy_classification;energy_source;energy_unit;energy_formula;catalog_range_km;catalog_range_classification;initial_soc;initial_soc_classification;minimum_soc;minimum_soc_classification;soc_unit;soc_assumption_reason;final_soc_requirement_enabled;final_soc_requirement;depot_return_minimum_soc_applies;soc_constraint_semantics;maximum_operating_time_enabled;maximum_operating_time_min;vehicle_access_classification;vehicle_access_source;vehicle_access_reason;fixture_n;is_production_problem_size,CSV UTF-8 text; logical=float,source column operational_available_energy_kwh; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
operational_available_energy_classification,reproducibility/outputs/traffic_simulation/demand/evrp_r10_ev/20260909_r10_ev_fixture_n10_soc_full_v2/vehicle_definition.csv,vehicle_id;vehicle_class;fleet_size;fleet_size_classification;fleet_size_assumption_reason;payload_capacity_kg;payload_classification;payload_source;payload_unit;battery_capacity_kwh;battery_classification;battery_source;battery_unit;operational_available_energy_kwh;operational_available_energy_classification;operational_available_energy_transformation;energy_consumption_kwh_per_km;energy_classification;energy_source;energy_unit;energy_formula;catalog_range_km;catalog_range_classification;initial_soc;initial_soc_classification;minimum_soc;minimum_soc_classification;soc_unit;soc_assumption_reason;final_soc_requirement_enabled;final_soc_requirement;depot_return_minimum_soc_applies;soc_constraint_semantics;maximum_operating_time_enabled;maximum_operating_time_min;vehicle_access_classification;vehicle_access_source;vehicle_access_reason;fixture_n;is_production_problem_size,CSV UTF-8 text; logical=string,source classification label; does not upgrade synthetic input to observation,category,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
operational_available_energy_transformation,reproducibility/outputs/traffic_simulation/demand/evrp_r10_ev/20260909_r10_ev_fixture_n10_soc_full_v2/vehicle_definition.csv,vehicle_id;vehicle_class;fleet_size;fleet_size_classification;fleet_size_assumption_reason;payload_capacity_kg;payload_classification;payload_source;payload_unit;battery_capacity_kwh;battery_classification;battery_source;battery_unit;operational_available_energy_kwh;operational_available_energy_classification;operational_available_energy_transformation;energy_consumption_kwh_per_km;energy_classification;energy_source;energy_unit;energy_formula;catalog_range_km;catalog_range_classification;initial_soc;initial_soc_classification;minimum_soc;minimum_soc_classification;soc_unit;soc_assumption_reason;final_soc_requirement_enabled;final_soc_requirement;depot_return_minimum_soc_applies;soc_constraint_semantics;maximum_operating_time_enabled;maximum_operating_time_min;vehicle_access_classification;vehicle_access_source;vehicle_access_reason;fixture_n;is_production_problem_size,CSV UTF-8 text; logical=string,source column operational_available_energy_transformation; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
energy_consumption_kwh_per_km,reproducibility/outputs/traffic_simulation/demand/evrp_r10_ev/20260909_r10_ev_fixture_n10_soc_full_v2/vehicle_definition.csv,vehicle_id;vehicle_class;fleet_size;fleet_size_classification;fleet_size_assumption_reason;payload_capacity_kg;payload_classification;payload_source;payload_unit;battery_capacity_kwh;battery_classification;battery_source;battery_unit;operational_available_energy_kwh;operational_available_energy_classification;operational_available_energy_transformation;energy_consumption_kwh_per_km;energy_classification;energy_source;energy_unit;energy_formula;catalog_range_km;catalog_range_classification;initial_soc;initial_soc_classification;minimum_soc;minimum_soc_classification;soc_unit;soc_assumption_reason;final_soc_requirement_enabled;final_soc_requirement;depot_return_minimum_soc_applies;soc_constraint_semantics;maximum_operating_time_enabled;maximum_operating_time_min;vehicle_access_classification;vehicle_access_source;vehicle_access_reason;fixture_n;is_production_problem_size,CSV UTF-8 text; logical=float,source column energy_consumption_kwh_per_km; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
